node_id,node_attr,node_uri
460,PubChemAID,90634,http://orkg.org/orkg/predicate/P29005
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:fieldsOfStudy,3996,http://orkg.org/orkg/predicate/P97071
0,Depth integrated primary production unit,1425,http://orkg.org/orkg/predicate/P41955
32982,includes a concept,91070,http://orkg.org/orkg/predicate/P35070
0,paper:abstract,91096,http://orkg.org/orkg/predicate/P97074
0,research facet,595,http://orkg.org/orkg/predicate/P97004
3,data-driven models: apriori,210,http://orkg.org/orkg/predicate/P22038
3,stochastic opa models: general/generalized linear model ,210,http://orkg.org/orkg/predicate/P22010
3314,reference publication,50879,http://orkg.org/orkg/predicate/P49053
0,Mixed layer depth (MLD),91439,http://orkg.org/orkg/predicate/P37204
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,data-driven models: other,210,http://orkg.org/orkg/predicate/P22055
32982,includes a concept,23420,http://orkg.org/orkg/predicate/P35070
15170,Proposed model,38065,http://orkg.org/orkg/predicate/P59015
3974,Supports research data,103,http://orkg.org/orkg/predicate/P7052
166,topic investigated,69388,http://orkg.org/orkg/predicate/P70020
30045,Related work,81102,http://orkg.org/orkg/predicate/P41612
904,Supports research data,103,http://orkg.org/orkg/predicate/P7052
0,stochastic opa models: hierarchical clustering model,210,http://orkg.org/orkg/predicate/P22022
0,paper: Theory / Construct / Model,24075,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Construct / Model,51143,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Concept / Model,27512,http://orkg.org/orkg/predicate/P43091
3,Related work,1851,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,11207,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
24382,reference publication,46432,http://orkg.org/orkg/predicate/P49053
3,Depth integrated primary production,93646,http://orkg.org/orkg/predicate/P37214
19471,Related work,5131,http://orkg.org/orkg/predicate/P41612
0,stochastic opa models: hierarchical clustering model,210,http://orkg.org/orkg/predicate/P22022
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
19471,Related work,94124,http://orkg.org/orkg/predicate/P41612
15208,Proposed model,94286,http://orkg.org/orkg/predicate/P59015
0,paper:fieldsOfStudy,61,http://orkg.org/orkg/predicate/P97071
38498,Related work,60416,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,22861,http://orkg.org/orkg/predicate/P43142
0,stochastic opa models: markov chain model,210,http://orkg.org/orkg/predicate/P22014
0,paper: Theory / Concept / Model,40807,http://orkg.org/orkg/predicate/P43091
0,Depth integrated primary production (upper limit),6464,http://orkg.org/orkg/predicate/P41954
3,stochastic opa models: bayesian network model,210,http://orkg.org/orkg/predicate/P22019
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
166,topic investigated,69388,http://orkg.org/orkg/predicate/P70020
0,paper: Theory / Construct / Model,95819,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:fieldsOfStudy,55749,http://orkg.org/orkg/predicate/P97071
0,paper:abstract,96344,http://orkg.org/orkg/predicate/P97074
3,data-driven models: bayesian network model,210,http://orkg.org/orkg/predicate/P22053
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,30899,http://orkg.org/orkg/predicate/P43142
0,paper:abstract,96751,http://orkg.org/orkg/predicate/P97074
3,stochastic opa models: monte carlo method,210,http://orkg.org/orkg/predicate/P22024
0,paper: Theory / Construct / Model,30899,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3332,Implemented technologies,97146,http://orkg.org/orkg/predicate/P41914
0,paper: Theory / Construct / Model,30061,http://orkg.org/orkg/predicate/P43142
8055,has documentation,97441,http://orkg.org/orkg/predicate/P7114
0,paper: Theory / Concept / Model,13891,http://orkg.org/orkg/predicate/P43091
3,stochastic opa models: markov chain model,210,http://orkg.org/orkg/predicate/P22014
0,paper: Theory / Construct / Model,95819,http://orkg.org/orkg/predicate/P43142
41679,DOI,97662,http://orkg.org/orkg/predicate/wikidata:P356
0,paper:fieldsOfStudy,55749,http://orkg.org/orkg/predicate/P97071
166,topic investigated,1036,http://orkg.org/orkg/predicate/P70020
3,PubChemAID,98114,http://orkg.org/orkg/predicate/P29005
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,scientific papers mentionned describing the ontology,98927,http://orkg.org/orkg/predicate/P35120
32982,includes a concept,99295,http://orkg.org/orkg/predicate/P35070
0,paper:fieldsOfStudy,61,http://orkg.org/orkg/predicate/P97071
0,Depth integrated primary production (upper limit),99914,http://orkg.org/orkg/predicate/P41954
0,paper:abstract,99965,http://orkg.org/orkg/predicate/P97074
0,Mixed layer depth (MLD),91439,http://orkg.org/orkg/predicate/P37204
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:fieldsOfStudy,3996,http://orkg.org/orkg/predicate/P97071
0,paper: Theory / Construct / Model,83037,http://orkg.org/orkg/predicate/P43142
3,Technologies Deployed,100346,http://orkg.org/orkg/predicate/P41884
3,Poly dispercity index (PDI),100845,http://orkg.org/orkg/predicate/P37403
3,stochastic opa models: markov chain model,210,http://orkg.org/orkg/predicate/P22014
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,95819,http://orkg.org/orkg/predicate/P43142
3,Related work,12837,http://orkg.org/orkg/predicate/P41612
0,paper:abstract,101247,http://orkg.org/orkg/predicate/P97074
0,paper: Theory / Construct / Model,10084,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:abstract,101448,http://orkg.org/orkg/predicate/P97074
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
166,topic investigated,4016,http://orkg.org/orkg/predicate/P70020
3,Poly dispercity index (PDI),210,http://orkg.org/orkg/predicate/P37403
166,topic investigated,65848,http://orkg.org/orkg/predicate/P70020
0,paper: Theory / Construct / Model,102636,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
44417,reference publication,1438,http://orkg.org/orkg/predicate/P49053
3,data-driven models: gradient boosting ,210,http://orkg.org/orkg/predicate/P22034
0,paper:abstract,103250,http://orkg.org/orkg/predicate/P97074
3,stochastic opa models: hierarchical clustering model,210,http://orkg.org/orkg/predicate/P22022
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,51143,http://orkg.org/orkg/predicate/P43142
21674,has documentation,103646,http://orkg.org/orkg/predicate/P7114
0,paper: Theory / Concept / Model,9316,http://orkg.org/orkg/predicate/P43091
0,paper: Theory / Construct / Model,56460,http://orkg.org/orkg/predicate/P43142
0,data-driven models: apriori,210,http://orkg.org/orkg/predicate/P22038
3,Other sources/ (papers),103820,http://orkg.org/orkg/predicate/P15333
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,Mixed layer depth (MLD),104088,http://orkg.org/orkg/predicate/P37204
12902,reference publication,64769,http://orkg.org/orkg/predicate/P49053
3,Some of the simulation model characteristics,104266,http://orkg.org/orkg/predicate/P15299
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,paper:abstract,104498,http://orkg.org/orkg/predicate/P97074
0,stochastic opa models: decision tree model,210,http://orkg.org/orkg/predicate/P22020
3,PubChemAID,104961,http://orkg.org/orkg/predicate/P29005
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
23570,DOI,105610,http://orkg.org/orkg/predicate/wikidata:P356
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,10084,http://orkg.org/orkg/predicate/P43142
0,stochastic opa models: bayesian network model,210,http://orkg.org/orkg/predicate/P22019
0,paper: Theory / Concept / Model,11723,http://orkg.org/orkg/predicate/P43091
105978,Link to research paper,27079,http://orkg.org/orkg/predicate/P41613
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,stochastic opa models: agent-based model,210,http://orkg.org/orkg/predicate/P22015
3,"Follows methodological approach: inspiration (IS), induction (ID), deduction (D), synthesis (S), collaboration (C) and hybrid (H); evaluation (E)",106785,http://orkg.org/orkg/predicate/P43048
0,paper: Theory / Concept / Model,21694,http://orkg.org/orkg/predicate/P43091
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,data-driven models: apriori,210,http://orkg.org/orkg/predicate/P22038
3,stochastic opa models: general/generalized linear model ,210,http://orkg.org/orkg/predicate/P22010
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Concept / Model,9316,http://orkg.org/orkg/predicate/P43091
3,stochastic opa models: probit analysis ,210,http://orkg.org/orkg/predicate/P22017
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,51143,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Concept / Model,46884,http://orkg.org/orkg/predicate/P43091
3,Technologies Deployed,107600,http://orkg.org/orkg/predicate/P41884
32982,includes a concept,107613,http://orkg.org/orkg/predicate/P35070
22040,Related work,33727,http://orkg.org/orkg/predicate/P41612
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Related work,31545,http://orkg.org/orkg/predicate/P41612
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Related work,60416,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,83908,http://orkg.org/orkg/predicate/P43142
3,Methodology structured procedure model,45,http://orkg.org/orkg/predicate/P37071
0,stochastic opa models: bayesian network model,103,http://orkg.org/orkg/predicate/P22019
35148,Related work,23699,http://orkg.org/orkg/predicate/P41612
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Concept / Model,34149,http://orkg.org/orkg/predicate/P43091
3,Mathematical model used In-silico study,109656,http://orkg.org/orkg/predicate/P41909
3,has neural models,2279,http://orkg.org/orkg/predicate/P59188
1188,Related work,28310,http://orkg.org/orkg/predicate/P41612
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,Mixed layer depth (MLD),109780,http://orkg.org/orkg/predicate/P37204
3,stochastic opa models: decision tree model,210,http://orkg.org/orkg/predicate/P22020
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
111,paper:DOI,42931,http://orkg.org/orkg/predicate/P33040
3,stochastic opa models: probit analysis ,210,http://orkg.org/orkg/predicate/P22017
48094,reference publication,50879,http://orkg.org/orkg/predicate/P49053
0,data-driven models: apriori,210,http://orkg.org/orkg/predicate/P22038
0,Depth integrated nitrogen fixation rates,110484,http://orkg.org/orkg/predicate/P37325
3561,Online published,13,http://orkg.org/orkg/predicate/P56002
0,paper: Theory / Concept / Model,56460,http://orkg.org/orkg/predicate/P43091
3,Related work,13755,http://orkg.org/orkg/predicate/P41612
2251,Proposed model,111381,http://orkg.org/orkg/predicate/P59015
3,stochastic opa models: other,210,http://orkg.org/orkg/predicate/P22029
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Related work,31361,http://orkg.org/orkg/predicate/P41612
166,topic investigated,4016,http://orkg.org/orkg/predicate/P70020
0,paper:fieldsOfStudy,61,http://orkg.org/orkg/predicate/P97071
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,data-driven models: bayesian network model,210,http://orkg.org/orkg/predicate/P22053
0,paper:fieldsOfStudy,55749,http://orkg.org/orkg/predicate/P97071
0,paper:DOI,112079,http://orkg.org/orkg/predicate/P33040
3,"Follows methodological approach: inspiration (IS), induction (ID), deduction (D), synthesis (S), collaboration (C) and hybrid (H); evaluation (E)",112187,http://orkg.org/orkg/predicate/P43048
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:fieldsOfStudy,61,http://orkg.org/orkg/predicate/P97071
3,Application area studied,112569,http://orkg.org/orkg/predicate/P15305
0,paper: Theory / Concept / Model,4510,http://orkg.org/orkg/predicate/P43091
0,paper: Theory / Construct / Model,50109,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
8055,has documentation,97441,http://orkg.org/orkg/predicate/P7114
0,paper: Theory / Construct / Model,4510,http://orkg.org/orkg/predicate/P43142
0,Mixed layer depth (MLD),3389,http://orkg.org/orkg/predicate/P37204
3,stochastic opa models: decision tree model,210,http://orkg.org/orkg/predicate/P22020
111,PubChemAID,113908,http://orkg.org/orkg/predicate/P29005
3,Technologies Deployed,43535,http://orkg.org/orkg/predicate/P41884
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
166,topic investigated,45945,http://orkg.org/orkg/predicate/P70020
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,stochastic opa models: hierarchical clustering model,210,http://orkg.org/orkg/predicate/P22022
3,Related work,110073,http://orkg.org/orkg/predicate/P41612
24464,Related work,16087,http://orkg.org/orkg/predicate/P41612
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,data-driven models: apriori,210,http://orkg.org/orkg/predicate/P22038
0,paper: Theory / Concept / Model,83908,http://orkg.org/orkg/predicate/P43091
1188,Related work,74111,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,80088,http://orkg.org/orkg/predicate/P43142
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
31743,reference publication,28414,http://orkg.org/orkg/predicate/P49053
9450,has documentation,115125,http://orkg.org/orkg/predicate/P7114
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,stochastic opa models: other,210,http://orkg.org/orkg/predicate/P22029
0,paper:fieldsOfStudy,55749,http://orkg.org/orkg/predicate/P97071
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,22861,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Construct / Model,95819,http://orkg.org/orkg/predicate/P43142
166,topic investigated,23851,http://orkg.org/orkg/predicate/P70020
166,topic investigated,1036,http://orkg.org/orkg/predicate/P70020
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Related work,965,http://orkg.org/orkg/predicate/P41612
3,Other sources/ (papers),1021,http://orkg.org/orkg/predicate/P15333
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,46884,http://orkg.org/orkg/predicate/P43142
166,topic investigated,61951,http://orkg.org/orkg/predicate/P70020
0,paper:fieldsOfStudy,1539,http://orkg.org/orkg/predicate/P97071
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:fieldsOfStudy,55749,http://orkg.org/orkg/predicate/P97071
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,stochastic opa models: bayesian network model,210,http://orkg.org/orkg/predicate/P22019
0,paper:fieldsOfStudy,1539,http://orkg.org/orkg/predicate/P97071
54302,reference publication,6015,http://orkg.org/orkg/predicate/P49053
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Journals/ (papers),118405,http://orkg.org/orkg/predicate/P15331
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
29332,Related work,23699,http://orkg.org/orkg/predicate/P41612
0,paper:fieldsOfStudy,61,http://orkg.org/orkg/predicate/P97071
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Related work,65438,http://orkg.org/orkg/predicate/P41612
0,paper:fieldsOfStudy,1539,http://orkg.org/orkg/predicate/P97071
0,paper: Theory / Construct / Model,83037,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:abstract,119959,http://orkg.org/orkg/predicate/P97074
0,paper: Theory / Construct / Model,4510,http://orkg.org/orkg/predicate/P43142
3,Related work,19846,http://orkg.org/orkg/predicate/P41612
0,stochastic opa models: agent-based model,210,http://orkg.org/orkg/predicate/P22015
3,has neural models,24639,http://orkg.org/orkg/predicate/P59188
0,paper: Theory / Concept / Model,46884,http://orkg.org/orkg/predicate/P43091
0,paper:abstract,121096,http://orkg.org/orkg/predicate/P97074
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
201,documentation link,121255,http://orkg.org/orkg/predicate/P60002
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
3,Related work,121806,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,53251,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Construct / Model,48686,http://orkg.org/orkg/predicate/P43142
3561,Online published,1217,http://orkg.org/orkg/predicate/P56002
0,paper: Theory / Concept / Model,30061,http://orkg.org/orkg/predicate/P43091
3,stochastic opa models: markov chain model,210,http://orkg.org/orkg/predicate/P22014
0,paper: Theory / Construct / Model,21694,http://orkg.org/orkg/predicate/P43142
0,paper:fieldsOfStudy,61,http://orkg.org/orkg/predicate/P97071
0,paper: Theory / Construct / Model,9316,http://orkg.org/orkg/predicate/P43142
0,paper:fieldsOfStudy,12698,http://orkg.org/orkg/predicate/P97071
3,stochastic opa models: agent-based model,210,http://orkg.org/orkg/predicate/P22015
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,595,http://orkg.org/orkg/predicate/P97004
3,Technologies Deployed,72646,http://orkg.org/orkg/predicate/P41884
3,topic investigated,57676,http://orkg.org/orkg/predicate/P70020
0,data-driven models: other,210,http://orkg.org/orkg/predicate/P22055
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
4502,Has atmosphere model documentation,124522,http://orkg.org/orkg/predicate/P26029
3,Technologies Deployed,56896,http://orkg.org/orkg/predicate/P41884
3,Journals/ (papers),124749,http://orkg.org/orkg/predicate/P15331
3,Journals/ (papers),124828,http://orkg.org/orkg/predicate/P15331
0,Mixed layer depth (MLD),109780,http://orkg.org/orkg/predicate/P37204
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,53251,http://orkg.org/orkg/predicate/P43142
3,data-driven models: gradient boosting ,210,http://orkg.org/orkg/predicate/P22034
0,paper: Theory / Construct / Model,30899,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,102636,http://orkg.org/orkg/predicate/P43142
29060,theory description,126015,http://orkg.org/orkg/predicate/P56036
2251,Proposed model,126035,http://orkg.org/orkg/predicate/P59015
2251,Proposed model,126236,http://orkg.org/orkg/predicate/P59015
0,paper: Theory / Construct / Model,40807,http://orkg.org/orkg/predicate/P43142
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,paper:fieldsOfStudy,1539,http://orkg.org/orkg/predicate/P97071
0,data-driven models: bayesian network model,210,http://orkg.org/orkg/predicate/P22053
3,Technologies Deployed,43535,http://orkg.org/orkg/predicate/P41884
0,Depth integrated primary production (lower limit),126862,http://orkg.org/orkg/predicate/P41953
3,stochastic opa models: hierarchical clustering model,210,http://orkg.org/orkg/predicate/P22022
0,paper: Theory / Concept / Model,21694,http://orkg.org/orkg/predicate/P43091
3,data-driven models: other,210,http://orkg.org/orkg/predicate/P22055
0,paper:DOI,127345,http://orkg.org/orkg/predicate/P33040
0,paper: Theory / Construct / Model,11723,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Concept / Model,83908,http://orkg.org/orkg/predicate/P43091
0,paper:fieldsOfStudy,61,http://orkg.org/orkg/predicate/P97071
36215,Related work,1156,http://orkg.org/orkg/predicate/P41612
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,44808,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Construct / Model,55383,http://orkg.org/orkg/predicate/P43142
3,Technologies Deployed,128878,http://orkg.org/orkg/predicate/P41884
3,Related work,129287,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,44808,http://orkg.org/orkg/predicate/P43142
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
88099,Supports research data,8665,http://orkg.org/orkg/predicate/P7052
0,paper: Theory / Concept / Model,88095,http://orkg.org/orkg/predicate/P43091
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,stochastic opa models: other,210,http://orkg.org/orkg/predicate/P22029
0,stochastic opa models: decision tree model,210,http://orkg.org/orkg/predicate/P22020
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,data-driven models: apriori,210,http://orkg.org/orkg/predicate/P22038
0,paper:fieldsOfStudy,1539,http://orkg.org/orkg/predicate/P97071
166,topic investigated,45945,http://orkg.org/orkg/predicate/P70020
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
8007,reference publication,22201,http://orkg.org/orkg/predicate/P49053
0,paper: Theory / Construct / Model,30899,http://orkg.org/orkg/predicate/P43142
0,paper: Theory / Construct / Model,48686,http://orkg.org/orkg/predicate/P43142
0,stochastic opa models: markov chain model,210,http://orkg.org/orkg/predicate/P22014
166,topic investigated,23851,http://orkg.org/orkg/predicate/P70020
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:fieldsOfStudy,12698,http://orkg.org/orkg/predicate/P97071
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,"Follows methodological approach: inspiration (IS), induction (ID), deduction (D), synthesis (S), collaboration (C) and hybrid (H); evaluation (E)",106785,http://orkg.org/orkg/predicate/P43048
166,topic investigated,69388,http://orkg.org/orkg/predicate/P70020
42284,Related work,23538,http://orkg.org/orkg/predicate/P41612
0,Mixed layer depth (MLD),131747,http://orkg.org/orkg/predicate/P37204
3,Poly dispercity index (PDI),210,http://orkg.org/orkg/predicate/P37403
3,topic investigated,72252,http://orkg.org/orkg/predicate/P70020
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
3,topic investigated,131836,http://orkg.org/orkg/predicate/P70020
0,data-driven models: bayesian network model,210,http://orkg.org/orkg/predicate/P22053
46063,Related work,34051,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,10084,http://orkg.org/orkg/predicate/P43142
3,Poly dispercity index (PDI),132200,http://orkg.org/orkg/predicate/P37403
0,paper: Theory / Construct / Model,102636,http://orkg.org/orkg/predicate/P43142
3,has neural models,24659,http://orkg.org/orkg/predicate/P59188
166,topic investigated,4016,http://orkg.org/orkg/predicate/P70020
111,paper:DOI,132641,http://orkg.org/orkg/predicate/P33040
3,stochastic opa models: bayesian network model,210,http://orkg.org/orkg/predicate/P22019
0,paper:fieldsOfStudy,55749,http://orkg.org/orkg/predicate/P97071
0,paper:fieldsOfStudy,26393,http://orkg.org/orkg/predicate/P97071
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
3,Technologies Deployed,43535,http://orkg.org/orkg/predicate/P41884
3,Related work,27146,http://orkg.org/orkg/predicate/P41612
4502,has documentation,133213,http://orkg.org/orkg/predicate/P7114
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Related work,36433,http://orkg.org/orkg/predicate/P41612
15170,Proposed model,95268,http://orkg.org/orkg/predicate/P59015
38498,Related work,120894,http://orkg.org/orkg/predicate/P41612
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Construct / Model,21694,http://orkg.org/orkg/predicate/P43142
2533,Implemented technologies,67404,http://orkg.org/orkg/predicate/P41914
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Concept / Model,51897,http://orkg.org/orkg/predicate/P43091
3,stochastic opa models: markov chain model,210,http://orkg.org/orkg/predicate/P22014
0,paper: Theory / Concept / Model,11207,http://orkg.org/orkg/predicate/P43091
8055,Has aerosol model documentation,134117,http://orkg.org/orkg/predicate/P26026
0,data-driven models: other,210,http://orkg.org/orkg/predicate/P22055
166,topic investigated,69388,http://orkg.org/orkg/predicate/P70020
0,stochastic opa models: other,210,http://orkg.org/orkg/predicate/P22029
134570,theory description,134571,http://orkg.org/orkg/predicate/P56036
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,Other sources/ (papers),1021,http://orkg.org/orkg/predicate/P15333
32982,includes a concept,86030,http://orkg.org/orkg/predicate/P35070
0,stochastic opa models: other,210,http://orkg.org/orkg/predicate/P22029
904,paper:DOI,135481,http://orkg.org/orkg/predicate/P33040
0,paper: Theory / Construct / Model,4510,http://orkg.org/orkg/predicate/P43142
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,paper:abstract,135518,http://orkg.org/orkg/predicate/P97074
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
112725,has documentation,135586,http://orkg.org/orkg/predicate/P7114
0,paper:fieldsOfStudy,55749,http://orkg.org/orkg/predicate/P97071
0,paper:abstract,135739,http://orkg.org/orkg/predicate/P97074
3,stochastic opa models: general/generalized linear model ,210,http://orkg.org/orkg/predicate/P22010
4502,Dynamical core of atmosphere model ,22524,http://orkg.org/orkg/predicate/P26017
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
3,PubChemAID,136021,http://orkg.org/orkg/predicate/P29005
3,data-driven models: bayesian network model,210,http://orkg.org/orkg/predicate/P22053
2533,Implemented technologies,30549,http://orkg.org/orkg/predicate/P41914
0,paper: Theory / Concept / Model,40807,http://orkg.org/orkg/predicate/P43091
0,data-driven models: other,210,http://orkg.org/orkg/predicate/P22055
8055,has documentation,136574,http://orkg.org/orkg/predicate/P7114
0,paper: Theory / Construct / Model,13891,http://orkg.org/orkg/predicate/P43142
42284,Related work,55002,http://orkg.org/orkg/predicate/P41612
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
3,stochastic opa models: bayesian network model,103,http://orkg.org/orkg/predicate/P22019
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
0,Depth integrated primary production unit,1425,http://orkg.org/orkg/predicate/P41955
3,Related work,44451,http://orkg.org/orkg/predicate/P41612
0,paper: Theory / Construct / Model,40820,http://orkg.org/orkg/predicate/P43142
26877,Related work,1156,http://orkg.org/orkg/predicate/P41612
0,Mixed layer depth (MLD),104088,http://orkg.org/orkg/predicate/P37204
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
15170,Proposed model,100040,http://orkg.org/orkg/predicate/P59015
0,research facet,11192,http://orkg.org/orkg/predicate/P97004
0,paper: Theory / Concept / Model,138210,http://orkg.org/orkg/predicate/P43091
0,research facet,4220,http://orkg.org/orkg/predicate/P97004
166,topic investigated,65848,http://orkg.org/orkg/predicate/P70020
0,paper: Theory / Construct / Model,139049,http://orkg.org/orkg/predicate/P43142
3,Related work,45976,http://orkg.org/orkg/predicate/P41612
